0,4280.1,13465,13465,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05
4280.1,0,13465,13465,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05
13465,13465,0,609.82,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05
13465,13465,609.82,0,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05,1.969e+05
1.969e+05,1.969e+05,1.969e+05,1.969e+05,0,2302.6,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290
1.969e+05,1.969e+05,1.969e+05,1.969e+05,2302.6,0,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290,17290
1.969e+05,1.969e+05,1.969e+05,1.969e+05,17290,17290,0,6370.2,6370.2,6370.2,6370.2,6370.2,6370.2,6370.2,6370.2,6370.2,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,16157
1.969e+05,1.969e+05,1.969e+05,1.969e+05,17290,17290,6370.2,0,5595.3,5595.3,5595.3,5595.3,5595.3,5595.3,5595.3,5595.3,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,16157
1.969e+05,1.969e+05,1.969e+05,1.969e+05,17290,17290,6370.2,5595.3,0,3017.6,3017.6,3017.6,3017.6,3017.6,3017.6,3303.9,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,16157
1.969e+05,1.969e+05,1.969e+05,1.969e+05,17290,17290,6370.2,5595.3,3017.6,0,2876.8,2876.8,2876.8,2876.8,2876.8,3303.9,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,16157
1.969e+05,1.969e+05,1.969e+05,1.969e+05,17290,17290,6370.2,5595.3,3017.6,2876.8,0,943.81,1972.2,1972.2,1972.2,3303.9,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,16157
1.969e+05,1.969e+05,1.969e+05,1.969e+05,17290,17290,6370.2,5595.3,3017.6,2876.8,943.81,0,1972.2,1972.2,1972.2,3303.9,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,16157
1.969e+05,1.969e+05,1.969e+05,1.969e+05,17290,17290,6370.2,5595.3,3017.6,2876.8,1972.2,1972.2,0,1451.2,1768.5,3303.9,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,16157
1.969e+05,1.969e+05,1.969e+05,1.969e+05,17290,17290,6370.2,5595.3,3017.6,2876.8,1972.2,1972.2,1451.2,0,1768.5,3303.9,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,16157
1.969e+05,1.969e+05,1.969e+05,1.969e+05,17290,17290,6370.2,5595.3,3017.6,2876.8,1972.2,1972.2,1768.5,1768.5,0,3303.9,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,16157
1.969e+05,1.969e+05,1.969e+05,1.969e+05,17290,17290,6370.2,5595.3,3303.9,3303.9,3303.9,3303.9,3303.9,3303.9,3303.9,0,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,16157
1.969e+05,1.969e+05,1.969e+05,1.969e+05,17290,17290,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,0,1656,1656,1656,1656,1656,1656,1719.6,1719.6,1719.6,1719.6,1749.4,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2494.5,2556.3,2558.5,2644.9,2693.5,2713.8,2713.8,2713.8,2783.1,2783.1,3545.2,5885.9,5885.9,16157
1.969e+05,1.969e+05,1.969e+05,1.969e+05,17290,17290,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,1656,0,939.45,975.56,1589.6,1589.6,1589.6,1719.6,1719.6,1719.6,1719.6,1749.4,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2494.5,2556.3,2558.5,2644.9,2693.5,2713.8,2713.8,2713.8,2783.1,2783.1,3545.2,5885.9,5885.9,16157
1.969e+05,1.969e+05,1.969e+05,1.969e+05,17290,17290,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,1656,939.45,0,975.56,1589.6,1589.6,1589.6,1719.6,1719.6,1719.6,1719.6,1749.4,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2494.5,2556.3,2558.5,2644.9,2693.5,2713.8,2713.8,2713.8,2783.1,2783.1,3545.2,5885.9,5885.9,16157
1.969e+05,1.969e+05,1.969e+05,1.969e+05,17290,17290,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,1656,975.56,975.56,0,1589.6,1589.6,1589.6,1719.6,1719.6,1719.6,1719.6,1749.4,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2494.5,2556.3,2558.5,2644.9,2693.5,2713.8,2713.8,2713.8,2783.1,2783.1,3545.2,5885.9,5885.9,16157
1.969e+05,1.969e+05,1.969e+05,1.969e+05,17290,17290,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,8039.4,1656,1589.6,1589.6,1589.6,0,1287.8,1479.6,1719.6,1719.6,1719.6,1719.6,1749.4,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2003.1,2494.5,2556.3,2558.5,2644.9,2693.5,2713.8,2713.8,2713.8,2783.1,2783.1,3545.2,5885.9,5885.9,16157
